point_id	beta	gamma	sigma
4517	0.18929131	0.27948619	0.31473986
4518	0.42326825	0.10962856	0.37572910
4519	0.11447287	0.15811175	0.44853662
4520	0.25596911	0.22803660	0.53545254
4521	0.17117686	0.12386175	0.63921074
4522	0.38276310	0.17863955	0.76307484
4523	0.13998252	0.25764282	0.91094093
4524	0.31301043	0.13994284	0.11023778
4525	0.20932269	0.20183250	0.13159928
4526	0.46805977	0.29109283	0.15710015
4527	0.10885785	0.10244053	0.18754249
4528	0.24341355	0.14774480	0.22388385
4529	0.16278045	0.21308488	0.26726731
4530	0.36398815	0.11574048	0.31905747
4531	0.13311623	0.16692665	0.38088335
4532	0.29765693	0.24074989	0.45468965
4533	0.19905519	0.13076718	0.54279788
4534	0.44510093	0.18859890	0.64797943
4535	0.12037751	0.27200669	0.77354271
4536	0.26917231	0.10669473	0.92343722
4537	0.18000637	0.15388042	0.11175002
4538	0.40250648	0.22193397	0.13340456
4539	0.14720299	0.12054701	0.15925525
4540	0.32915589	0.17385887	0.19011520
4541	0.22011981	0.25074788	0.22695509
4542	0.49220285	0.13619774	0.27093368
4543	0.10222479	0.19643113	0.32343430
4544	0.22858158	0.28330272	0.38610831
4545	0.15286172	0.11112560	0.46092708
4546	0.34180919	0.16027085	0.55024398
4547	0.12500503	0.23115056	0.65686841
4548	0.27951974	0.12555314	0.78415417
4549	0.18692612	0.18107896	0.93610493
4550	0.41797950	0.26116106	0.11328301
4551	0.11304253	0.14185383	0.13523461
4552	0.25277077	0.20458862	0.16143992
4553	0.16903800	0.29506785	0.19272320
4554	0.37798047	0.10383940	0.23006846
4555	0.13823344	0.14976233	0.27465035
4556	0.30909936	0.21599466	0.32787117
4557	0.20670720	0.11732097	0.39140495
4558	0.46221135	0.16920612	0.46725008
4559	0.10749767	0.24403746	0.55779223
4560	0.24037209	0.13255287	0.66587934
4561	0.16074651	0.19117432	0.79491120
4562	0.35944012	0.27572108	0.94894642
4563	0.13145294	0.10815170	0.11483702
4564	0.29393770	0.15598174	0.13708976
4565	0.19656799	0.22496460	0.16365455
4566	0.43953939	0.12219314	0.19536698
4567	0.11887340	0.17623300	0.23322454
4568	0.26580899	0.25417197	0.27841800
4569	0.17775719	0.13805759	0.33236891
4570	0.39747715	0.19911350	0.39677424
4571	0.14536368	0.28717136	0.47365982
4572	0.32504308	0.11264308	0.56544403
4573	0.21736941	0.16245943	0.67501387
4574	0.48605277	0.23430704	0.80581580
4575	0.10482808	0.12726763	0.96196407
4576	0.23440272	0.18355169	0.11641236
4577	0.15675454	0.26472735	0.13897035
4578	0.35051382	0.14379091	0.16589956
4579	0.12818845	0.20738238	0.19804702
4580	0.28663808	0.29909715	0.23642391
4581	0.19168644	0.10030186	0.28223734
4582	0.42862391	0.14466031	0.33692835
4583	0.11592131	0.20863627	0.40221719
4584	0.25920792	0.11332414	0.48015749
4585	0.17334278	0.16344170	0.57320079
4586	0.38760624	0.23572372	0.68427372
4587	0.14175374	0.12803713	0.81686998
4588	0.31697099	0.18466149	0.97516030
4589	0.21197128	0.26632796	0.11800930
4590	0.47398218	0.10446724	0.14087675
4591	0.11023524	0.15066784	0.16817537
4592	0.24649349	0.21730062	0.20076383
4593	0.16484013	0.11803033	0.23966718
4594	0.36859374	0.17022919	0.28610908
4595	0.13480056	0.24551297	0.34155033
4596	0.30142322	0.13335432	0.40773481
4597	0.20157385	0.19233021	0.48674429
4598	0.45073284	0.27738816	0.58106396
4599	0.12190066	0.10880561	0.69366059
4600	0.27257817	0.15692484	0.82807581
4601	0.18228401	0.22632479	0.98853755
4602	0.40759944	0.12293195	0.10031491
4603	0.14906556	0.17729855	0.11975360
4604	0.33332073	0.25570876	0.14295905
4605	0.22290501	0.13889232	0.17066117
4606	0.49843075	0.20031739	0.20373132
4607	0.10015730	0.28890767	0.24320969
4608	0.22395852	0.10167153	0.29033805
4609	0.14977009	0.14663572	0.34659879
4610	0.33489610	0.21148531	0.41376153
4611	0.12247680	0.11487164	0.49393886
4612	0.27386646	0.16567358	0.58965267
4613	0.18314554	0.23894265	0.70391358
4614	0.40952587	0.12978554	0.84031559
4615	0.11075624	0.18718314	0.10169103
4616	0.24765849	0.26996480	0.12139638
4617	0.16561921	0.10589380	0.14492016
4618	0.37033582	0.15272528	0.17300230
4619	0.13543767	0.22026797	0.20652611
4620	0.30284783	0.11964209	0.24654605
4621	0.20252655	0.17255375	0.29432091
4622	0.45286313	0.24886558	0.35135343
4623	0.10532353	0.13517534	0.41943752
4624	0.23551057	0.19495657	0.50071471
4625	0.15749541	0.28117603	0.59774153
4626	0.35217044	0.11029141	0.71356987
4627	0.12879430	0.15906773	0.85184304
4628	0.28799282	0.22941537	0.10308603
4629	0.19259240	0.12461065	0.12306170
4630	0.43064971	0.17971965	0.14690818
4631	0.11646918	0.25920059	0.17537555
4632	0.26043301	0.14078897	0.20935924
4633	0.17416205	0.20305283	0.24992817
4634	0.38943818	0.29285285	0.29835841
4635	0.14242370	0.10305991	0.35617330
4636	0.31846908	0.14863811	0.42519136
4637	0.21297311	0.21437325	0.50758352
4638	0.47622236	0.11644027	0.60594135
4639	0.10270793	0.16793594	0.72335862
4640	0.22966192	0.24220553	0.86352863
4641	0.15358418	0.13155783	0.10450017
4642	0.34342468	0.18973922	0.12474986
4643	0.12559584	0.27365131	0.14892346
4644	0.28084083	0.10733983	0.17778135
4645	0.18780958	0.15481082	0.21223123
4646	0.41995499	0.22327584	0.25335668
4647	0.11357680	0.12127586	0.30245129
4648	0.25396544	0.17491006	0.36105928
4649	0.16983693	0.25226396	0.43102414
4650	0.37976691	0.13702123	0.51454655
4651	0.13888677	0.19761880	0.61425365
4652	0.31056025	0.28501564	0.73328166
4653	0.20768416	0.11179749	0.87537452
4654	0.46439590	0.16123989	0.10593370
4655	0.10800573	0.23254815	0.12646118
4656	0.24150816	0.12631227	0.15096640
4657	0.16150624	0.18217381	0.18022016
4658	0.36113893	0.26274011	0.21514262
4659	0.13207422	0.14271151	0.25683223
4660	0.29532694	0.20582562	0.30660032
4661	0.19749703	0.29685191	0.36601230
4662	0.44161677	0.10075635	0.43693693
4663	0.11943523	0.14531581	0.52160510
4664	0.26706528	0.20958166	0.62267999
4665	0.17859732	0.11383765	0.74334082
4666	0.39935574	0.16418230	0.88738291
4667	0.14605071	0.23679185	0.10738690
4668	0.32657932	0.12861730	0.12819597
4669	0.21839676	0.18549824	0.15303736
4670	0.48834999	0.26753476	0.18269242
4671	0.10142460	0.10494061	0.21809394
4672	0.22679229	0.15135055	0.26035546
4673	0.15166515	0.21828527	0.31080626
4674	0.33913358	0.11856515	0.37103325
4675	0.12402652	0.17100054	0.44293083
4676	0.27733172	0.24662546	0.52876048
4677	0.18546290	0.13395858	0.63122191
4678	0.41470765	0.19320171	0.75353797
4679	0.11215765	0.27864508	0.89955603
4680	0.25079214	0.10929864	0.10886003
4681	0.16771481	0.15763591	0.12995456
4682	0.37502172	0.22735033	0.15513672
4683	0.13715138	0.12348899	0.18519860
4684	0.30667980	0.17810194	0.22108576
4685	0.20508914	0.25686744	0.26392701
4686	0.45859326	0.13952168	0.31506990
4687	0.10665620	0.20122508	0.37612309
4688	0.23849051	0.29021679	0.44900696
4689	0.15948822	0.10213223	0.53601402
4690	0.35662650	0.14730017	0.63988102
4691	0.13042395	0.21244360	0.76387501
4692	0.29163682	0.11539216	0.91189615
4693	0.19502930	0.16642429	0.11035337
4694	0.43609877	0.24002536	0.13173728
4695	0.11794288	0.13037363	0.15726489
4696	0.26372830	0.18803132	0.18773915
4697	0.17636574	0.27118809	0.22411861
4698	0.39436579	0.10637363	0.26754756
4699	0.14422581	0.15341732	0.31939203
4700	0.32249871	0.22126607	0.38128275
4701	0.21566789	0.12018422	0.45516644
4702	0.48224805	0.17333564	0.54336706
4703	0.10400751	0.24999325	0.64865891
4704	0.23256786	0.13578785	0.77435385
4705	0.15552750	0.19583997	0.92440554
4706	0.34777007	0.28245012	0.11186720
4707	0.12718502	0.11079117	0.13354445
4708	0.28439434	0.15978851	0.15942225
4709	0.19018596	0.23045491	0.19031456
4710	0.42526873	0.12517529	0.22719307
4711	0.11501390	0.18053401	0.27121778
4712	0.25717889	0.26037510	0.32377345
4713	0.17198589	0.14142692	0.38651319
4714	0.38457215	0.20397291	0.46141041
4715	0.14064412	0.29417985	0.55082097
4716	0.31448981	0.10352690	0.65755721
4717	0.21031201	0.14931163	0.78497644
4718	0.47027195	0.21534463	0.93708654
4719	0.10937234	0.11696790	0.11340180
4720	0.24456399	0.16869690	0.13537642
4721	0.16354980	0.24330303	0.16160920
4722	0.36570847	0.13215395	0.19292529
4723	0.13374537	0.19059898	0.23030971
4724	0.29906374	0.27489130	0.27493835
4725	0.19999598	0.10782622	0.32821498
4726	0.44720460	0.15551231	0.39181538
4727	0.12094645	0.22428757	0.46774004
4728	0.27044449	0.12182540	0.55837714
4729	0.18085713	0.17570263	0.66657758
4730	0.40440884	0.25340704	0.79574475
4731	0.14789871	0.13764211	0.94994150
4732	0.33071157	0.19851427	0.11495744
4733	0.22116016	0.28630712	0.13723351
4734	0.49452914	0.11230408	0.16382616
4735	0.10078895	0.16197051	0.19557184
4736	0.22537095	0.23360189	0.23346910
4737	0.15071464	0.12688462	0.27870995
4738	0.33700818	0.18299929	0.33271743
4739	0.12324922	0.26393065	0.39719030
4740	0.27559364	0.14335818	0.47415650
4741	0.18430058	0.20675827	0.56603696
4742	0.41210861	0.29819702	0.67572170
4743	0.11145475	0.10121291	0.80666078
4744	0.24922039	0.14597427	0.96297280
4745	0.16666372	0.21053133	0.11653443
4746	0.37267140	0.11435348	0.13911608
4747	0.13629183	0.16492625	0.16607353
4748	0.30475779	0.23786482	0.19825470
4749	0.20380382	0.12920010	0.23667183
4750	0.45571919	0.18633879	0.28253330
4751	0.10598777	0.26874703	0.33728165
4752	0.23699586	0.10541613	0.40263896
4753	0.15848868	0.15203636	0.48066098
4754	0.35439147	0.21927438	0.57380186
4755	0.12960657	0.11910240	0.68499125
4756	0.28980909	0.17177539	0.81772656
4757	0.19380702	0.24774298	0.97618286
4758	0.43336567	0.13456558	0.11813305
4759	0.11720371	0.19407716	0.14102448
4760	0.26207547	0.27990770	0.16835172
4761	0.17526043	0.10979390	0.20097436
4762	0.39189424	0.15835021	0.23991849
4763	0.14332192	0.22838052	0.28640909
4764	0.32047756	0.12404855	0.34190848
4765	0.21431626	0.17890897	0.40816236
4766	0.47922573	0.25803138	0.48725469
4767	0.10335568	0.14015389	0.58167327
4768	0.23111032	0.20213689	0.69438796
4769	0.15455279	0.29153184	0.82894413
4770	0.34559054	0.10259502	0.98957414
4771	0.12638793	0.14796762	0.10042010
4772	0.28261200	0.21340624	0.11987917
4773	0.18899404	0.11591503	0.14310896
4774	0.42260351	0.16717840	0.17084013
4775	0.11429309	0.24111298	0.20394496
4776	0.25556712	0.13096439	0.24346473
4777	0.17090803	0.18888334	0.29064250
4778	0.38216198	0.27241691	0.34696223
4779	0.13976268	0.10685564	0.41419541
4780	0.31251885	0.15411250	0.49445680
4781	0.20899395	0.22226868	0.59027098
4782	0.46732469	0.12072881	0.70465171
4783	0.10868689	0.17412107	0.84119675
4784	0.24303127	0.25112604	0.10179767
4785	0.16252481	0.13640315	0.12152368
4786	0.36341652	0.19672738	0.14507213
4787	0.13290717	0.28372998	0.17318372
4788	0.29718947	0.11129319	0.20674268
4789	0.19874257	0.16051256	0.24680458
4790	0.44440191	0.23149917	0.29462954
4791	0.12018846	0.12574249	0.35172186
4792	0.26874957	0.18135206	0.41987734
4793	0.17972367	0.26155493	0.50123976
4794	0.40187435	0.14206776	0.59836832
4795	0.14697181	0.20489717	0.71431813
4796	0.32863895	0.29551286	0.85273629
4797	0.21977411	0.10399601	0.10319413
4798	0.49142986	0.14998820	0.12319074
4799	0.10206425	0.21632041	0.14706223
4800	0.22822260	0.11749791	0.17555945
4801	0.15262165	0.16946131	0.20957877
4802	0.34127238	0.24440550	0.25019024
4803	0.12480871	0.13275278	0.29867127
4804	0.27908076	0.19146264	0.35654678
4805	0.18663255	0.27613690	0.42563722
4806	0.41732307	0.10831481	0.50811577
4807	0.11286500	0.15621698	0.60657674
4808	0.25237380	0.22530388	0.72411714
4809	0.16877253	0.12237742	0.86443413
4810	0.37738686	0.17649878	0.10460975
4811	0.13801634	0.25455530	0.12488067
4812	0.30861393	0.13826580	0.14907963
4813	0.20638257	0.19941379	0.17796778
4814	0.46148546	0.28760446	0.21245377
4815	0.10732884	0.11281296	0.25362235
4816	0.23999459	0.16270444	0.30276844
4817	0.16049406	0.23466041	0.36143789
4818	0.35887562	0.12745957	0.43147611
4819	0.13124649	0.18382851	0.51508611
4820	0.29347608	0.26512660	0.61489776
4821	0.19625928	0.14400777	0.73405059
4822	0.43884910	0.20769515	0.87629244
4823	0.11868671	0.29954824	0.10604478
4824	0.26539154	0.10005025	0.12659378
4825	0.17747802	0.14429742	0.15112470
4826	0.39685292	0.20811290	0.18040914
4827	0.14513539	0.11303987	0.21536822
4828	0.32453260	0.16303170	0.25710155
4829	0.21702803	0.23513240	0.30692182
4830	0.48528943	0.12771594	0.36639610
4831	0.10466345	0.18419826	0.43739511
4832	0.23403459	0.26565986	0.52215206
4833	0.15650836	0.10420518	0.62333293
4834	0.34996334	0.15028988	0.74412030
4835	0.12798713	0.21675552	0.88831343
4836	0.28618792	0.11773424	0.10749950
4837	0.19138540	0.16980216	0.12833040
4838	0.42795076	0.24489709	0.15319783
4839	0.11573925	0.13301979	0.18288399
4840	0.25880084	0.19184774	0.21832264
4841	0.17307055	0.27669232	0.26062847
4842	0.38699752	0.10853267	0.31113217
4843	0.14153111	0.15653119	0.37142232
4844	0.31647319	0.22575705	0.44339529
4845	0.21163838	0.12262357	0.52931494
4846	0.47323780	0.17685379	0.63188382
4847	0.11006212	0.25506730	0.75432814
4848	0.24610638	0.13854390	0.90049931
4849	0.16458125	0.19981489	0.10897418
4850	0.36801487	0.28818293	0.13009083
4851	0.13458886	0.10141648	0.15529940
4852	0.30094984	0.14626788	0.18539280
4853	0.20125729	0.21095479	0.22131759
4854	0.45002497	0.11458348	0.26420377
4855	0.12170922	0.16525798	0.31540029
4856	0.27215009	0.23834325	0.37651750
4857	0.18199774	0.12945997	0.44947779
4858	0.40695931	0.18671358	0.53657609
4859	0.14883146	0.26928758	0.64055200
4860	0.33279726	0.10562816	0.76467602
4861	0.22255494	0.15234217	0.91285237
4862	0.49764797	0.21971542	0.11046909
4863	0.10047263	0.11934196	0.13187542
4864	0.22466363	0.17212090	0.15742980
4865	0.15024162	0.24824129	0.18793601
4866	0.33595048	0.13483625	0.22435362
4867	0.12286241	0.19446752	0.26782812
4868	0.27472869	0.28047069	0.31972695
4869	0.18372215	0.11001474	0.38168256
4870	0.41081521	0.15866871	0.45564373
4871	0.11110495	0.22883987	0.54393684
4872	0.24843821	0.12429806	0.64933910
4873	0.16614064	0.17926882	0.77516585
4874	0.37150177	0.25855038	0.92537488
4875	0.13586408	0.14043579	0.11198451
4876	0.30380131	0.20254346	0.13368449
4877	0.20316418	0.29211822	0.15958942
4878	0.45428892	0.10280138	0.19051412
4879	0.10565513	0.14826524	0.22743131
4880	0.23625205	0.21383548	0.27150218
4881	0.15799127	0.11614818	0.32411297
4882	0.35327921	0.16751466	0.38691849
4883	0.12919980	0.24159795	0.46189425
4884	0.28889953	0.13122781	0.55139857
4885	0.19319876	0.18926325	0.65824673
4886	0.43200555	0.27296484	0.78579957
4887	0.11683587	0.10707056	0.93806918
4888	0.26125295	0.15442248	0.11352071
4889	0.17471038	0.22271575	0.13551837
4890	0.39066428	0.12097164	0.16177867
4891	0.14287211	0.17447129	0.19312760
4892	0.31947175	0.25163115	0.23055121
4893	0.21364363	0.13667750	0.27522665
4894	0.47772168	0.19712307	0.32855915
4895	0.10303130	0.28430066	0.39222624
4896	0.23038499	0.11151704	0.46823052
4897	0.15406773	0.16083541	0.55896266
4898	0.34450591	0.23196480	0.66727656
4899	0.12599126	0.12599541	0.79657918
4900	0.28172502	0.18171683	0.95093761
4901	0.18840088	0.26208101	0.11507799
4902	0.42127717	0.14235351	0.13737741
4903	0.11393438	0.20530930	0.16399795
4904	0.25476502	0.29610724	0.19577692
4905	0.17037164	0.10050360	0.23371391
4906	0.38096256	0.14495128	0.27900221
4907	0.13932404	0.20905592	0.33306632
4908	0.31153801	0.11355208	0.39760680
4909	0.20833803	0.16377044	0.47465371
4910	0.46585799	0.23619785	0.56663051
4911	0.10834578	0.12829466	0.67643027
4912	0.24226852	0.18503291	0.80750665
4913	0.16201472	0.26686364	0.96398258
4914	0.36227593	0.10467737	0.11665663
4915	0.13249004	0.15097088	0.13926196
4916	0.29625674	0.21773769	0.16624767
4917	0.19811882	0.11826773	0.19846259
4918	0.44300715	0.17057158	0.23692000
4919	0.11981125	0.24600679	0.28282957
4920	0.26790610	0.13362254	0.33763533
4921	0.17915961	0.19271705	0.40306117
4922	0.40061307	0.27794609	0.48116501
4923	0.14651054	0.10902446	0.57440355
4924	0.32760752	0.15724048	0.68570954
4925	0.21908435	0.22678001	0.81858403
4926	0.48988750	0.12317921	0.97720650
4927	0.10174392	0.17765516	0.11825692
4928	0.22750632	0.25622308	0.14117235
4929	0.15214265	0.13917168	0.16852826
4930	0.34020130	0.20072030	0.20118510
4931	0.12441700	0.28948877	0.24017007
4932	0.27820486	0.10187603	0.28670942
4933	0.18604681	0.14693066	0.34226701
4934	0.41601331	0.21191068	0.40859036
4935	0.11251077	0.11510269	0.48776563
4936	0.25158173	0.16600681	0.58228322
4937	0.16824284	0.23942325	0.69511611
4938	0.37620243	0.13004659	0.82981337
4939	0.13758318	0.18755963	0.99061182
4940	0.30764534	0.27050780	0.10052540
4941	0.20573484	0.10610679	0.12000488
4942	0.46003709	0.15303247	0.14325902
4943	0.10699199	0.22071101	0.17101928
4944	0.23924137	0.11988273	0.20415882
4945	0.15999035	0.17290082	0.24372003
4946	0.35774929	0.24936614	0.29094727
4947	0.13083458	0.13544723	0.34732606
4948	0.29255500	0.19534870	0.41462974
4949	0.19564332	0.28174158	0.49497529
4950	0.43747177	0.11051324	0.59088995
4951	0.11831421	0.15938768	0.70539061
4952	0.26455861	0.22987681	0.84207884
4953	0.17692101	0.12486128	0.10190441
4954	0.39560740	0.18008113	0.12165111
4955	0.14467989	0.25972194	0.14522425
4956	0.32351406	0.14107215	0.17336532
4957	0.21634689	0.20346124	0.20695947
4958	0.48376635	0.29344189	0.24706338
4959	0.10433496	0.10326720	0.29493849
4960	0.23330007	0.14893707	0.35209068
4961	0.15601716	0.21480443	0.42031763
4962	0.34886498	0.11667448	0.50176537
4963	0.12758544	0.16827372	0.59899578
4964	0.28528972	0.24269270	0.71506717
4965	0.19078474	0.13182244	0.85363048
4966	0.42660764	0.19012086	0.10330234
4967	0.11537601	0.27420172	0.12331992
4968	0.25798859	0.10755573	0.14721644
4969	0.17252737	0.15512221	0.17574354
4970	0.38578293	0.22372493	0.20979854
4971	0.14108692	0.12151979	0.25045259
4972	0.31547994	0.17526187	0.29898446
4973	0.21097415	0.25277136	0.35692066
4974	0.47175255	0.13729683	0.42608355
4975	0.10971669	0.19801629	0.50864859
4976	0.24533397	0.28558891	0.60721280
4977	0.16406471	0.11202236	0.72487646
4978	0.36685985	0.16156420	0.86534059
4979	0.13416645	0.23301590	0.10471944
4980	0.30000531	0.12656633	0.12501162
4981	0.20062564	0.18254023	0.14923595
4982	0.44861257	0.26326857	0.17815440
4983	0.12132724	0.14299856	0.21267656
4984	0.27129595	0.20623961	0.25388830
4985	0.18142654	0.29744899	0.30308593
4986	0.40568207	0.10095901	0.36181690
4987	0.14836435	0.14560809	0.43192856
4988	0.33175277	0.21000320	0.51562623
4989	0.22185645	0.11406662	0.61554255
4990	0.49608611	0.16451253	0.73482032
4991	0.10110628	0.23726812	0.87721133
4992	0.22608051	0.12887600	0.10615598
4993	0.15118915	0.18587135	0.12672653
4994	0.33806921	0.26807287	0.15128317
4995	0.12363726	0.10515169	0.18059832
4996	0.27646131	0.15165498	0.21559405
4997	0.18488082	0.21872432	0.25737114
4998	0.41340609	0.11880363	0.30724366
4999	0.11180565	0.17134449	0.36678031
5000	0.25000503	0.24712151	0.43785376
5001	0.16718844	0.13422802	0.52269959
5002	0.37384471	0.19359031	0.62398656
5003	0.13672093	0.27920554	0.74490059
5004	0.30571728	0.10951848	0.88924492
5005	0.20444547	0.15795298	0.10761223
5006	0.45715397	0.22780762	0.12846497
5007	0.10632146	0.12373737	0.15335848
5008	0.23774201	0.17846017	0.18307577
5009	0.15898766	0.25738410	0.21855157
5010	0.35550722	0.13980231	0.26090176
5011	0.13001462	0.20162982	0.31145843
5012	0.29072152	0.29080052	0.37181180
5013	0.19441720	0.10233766	0.44386024
5014	0.43473007	0.14759644	0.52986999
5015	0.11757272	0.21287091	0.63254642
5016	0.26290059	0.11562425	0.75511914
5017	0.17581222	0.16675903	0.90144359
5018	0.39312807	0.24050814	0.10908845
5019	0.14377316	0.13063586	0.13022725
5020	0.32148655	0.18840952	0.15546225
5021	0.21499101	0.27173354	0.18558720
5022	0.48073452	0.10658759	0.22154966
5023	0.10368108	0.15372590	0.26448081
5024	0.23183795	0.22171112	0.31573102
5025	0.15503938	0.12042596	0.37691232
5026	0.34667859	0.17368428	0.44994912
5027	0.12678585	0.25049608	0.53713875
5028	0.28350177	0.13606097	0.64122369
5029	0.18958906	0.19623388	0.76547786
5030	0.42393403	0.28301823	0.91380959
5031	0.11465293	0.11101401	0.11058493
5032	0.25637174	0.16010991	0.13201371
5033	0.17144611	0.23091844	0.15759488
5034	0.38336517	0.12542707	0.18813309
5035	0.14020271	0.18089713	0.22458888
5036	0.31350278	0.26089881	0.26810896
